Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
4,38.0,8.0,35142.57,3,7,18,4.0,10,14.0,8.64,10.0,951.46,33.84,0,90.9,0.0,3,290.2,8669,0,16.0,0,0,0,0,1,1,0,1,0,1
4,18.0,2.0,22077.27,3,7,8,2.0,6,0.0,17.84,12.0,918.22,33.51,2,30.08,36.01,1,364.99,10996,0,10.0,0,0,0,0,0,0,0,1,0,0
4,38.0,2.0,14679.83,10,10,18,6.0,20,19.0,8.88,8.0,1784.88,25.57,2,71.3,59.38,5,267.66,6940,0,8.0,0,0,0,0,0,0,1,0,0,1
4,39.0,2.0,32009.81,5,7,9,1.0,7,7.0,14.92,7.0,310.76,37.03,2,18.34,215.83,4,291.38,3973,0,19.0,0,0,1,0,0,0,0,0,0,0
2,36.0,11.0,20487.9,4,4,2,3.0,11,10.0,6.05,2.0,1464.77,23.53,1,34.54,25.13,1,347.77,11781,1,21.0,0,0,1,0,0,1,0,1,0,0
1,40.0,2.0,27217.23,3,5,11,7.0,7,15.0,10.78,11.0,901.34,24.9,2,145.76,237.06,6,112.89,4858,0,13.0,0,1,1,1,1,0,0,0,0,1
2,42.0,13.0,93196.41,8,7,15,4.0,24,8.0,9.38,7.0,834.68,38.53,2,297.05,109.25,1,632.84,6108,0,28.0,0,1,0,1,0,0,0,1,0,1
1,26.0,5.0,105453.39,6,5,19,3.0,6,18.0,8.19,0.0,831.24,39.29,1,260.07,407.57,5,488.33,3272,0,19.0,0,0,0,0,0,1,1,0,0,0
1,20.0,15.0,61887.2,7,4,13,4.0,14,17.0,0.89,3.0,1370.48,40.68,2,160.19,0.0,1,530.73,631,0,32.0,0,0,0,0,0,0,1,1,1,1
1,26.0,15.0,16100.17,9,5,20,7.0,52,16.0,18.09,10.0,2375.63,32.3,0,74571.0,,3,223.12,7297,0,7.0,0,1,0,0,1,1,0,1,0,0
4,22.0,13.0,14147.38,7,10,30,3.0,58,18.0,7.54,12.0,2684.85,24.53,2,25.79,68.22,6,305.18,9249,0,20.0,0,0,0,0,0,0,0,1,1,1
1,56.0,11.0,176015.16,2,6,12,0.0,8,6.0,7.15,6.0,1471.36,39.96,1,0.0,177.39,1,1548.2,1660,1,29.0,1,0,0,0,0,0,0,0,0,0
3,33.0,13.0,20922.34,7,6,18,3.0,26,11.0,8.6,7.0,363.49,28.44,2,40.82,94.19,3,317.64,11199,0,33.0,0,0,0,0,0,0,0,1,1,1
1,42.0,9.0,82928.04,7,4,16,3.0,23,10.0,13.97,4.0,601.78,35.6,2,121.55,227.95,2,612.27,7589,0,16.0,0,0,0,1,0,0,0,0,0,1
1,42.0,13.0,85494.5,1,4,3,1.0,-1,9.0,11.81,1.0,1351.71,34.61,1,46930.0,100.7,2,847.2,4958,1,16.0,0,0,0,0,0,1,0,0,0,0
4,39.0,13.0,76223.58,5,5,3,0.0,12,4.0,0.8,5.0,1292.43,25.62,1,776.85,128.95,2,762.74,1574,1,27.0,1,0,0,0,0,0,0,0,0,0
2,45.0,6.0,31564.72,6,6,13,4.0,7,17.0,15.99,6.0,1077.62,37.75,2,73.4,102.44,2,337.1,2455,0,16.0,0,0,0,0,1,0,1,0,1,0
2,38.0,1.0,138715.04,5,3,15,1.0,29,13.0,14.11,2.0,551.75,40.68,2,71.75,,6,883.75,4891,0,21.0,0,0,0,0,0,0,1,0,0,0
3,48.0,7.0,121503.72,4,6,3,2.0,14,1.0,3.86,2.0,128.68,38.96,1,189.12,464.81,4,616.1,6240,1,33.0,0,0,0,0,1,0,0,1,0,0
2,22.0,13.0,20734.2,5,6,2,3.0,7,1.0,8.23,3.0,139.77,34.39,1,32.92,45.35,2,368.81,5680,1,27.0,0,1,0,0,0,1,0,0,0,0
3,56.0,15.0,14311.42,2,7,9,0.0,-1,6.0,9.31,1760.0,541.18,37.43,1,0.0,198.98,6,238.28,8511,1,26.0,1,0,0,0,0,0,0,0,0,0
3,36.0,6.0,28033.88,8,10,32,8.0,55,23.0,20.46,7.0,3719.49,37.56,2,100.71,153.75,6,292.66,8999,0,3.0,0,1,0,0,0,1,1,1,1,1
4,42.0,7.0,17561.27,5,4,20,6.0,27,18.0,10.87,10.0,2622.44,38.07,0,83.41,0.0,4,216.11,9712,0,11.0,0,0,0,1,1,1,0,1,1,0
1,39.0,5.0,39136.42,4,3,4,0.0,13,0.0,11.29,2.0,493.42,33.38,1,0.0,229.16,3,382.07,4959,1,17.0,1,0,0,0,0,0,0,0,0,0
1,46.0,13.0,72904.16,4,7,13,2.0,27,18.0,10.91,7.0,748.11,39.96,1,67.76,798.63,6,57.74,2090,0,19.0,0,1,0,1,0,0,0,0,0,0
2,30.0,14.0,100505.49,7,6,17,3.0,26,17.0,6.85,2.0,1309.0,32.95,1,165.51,191.18,2,747.15,9007,0,32.0,0,0,0,0,0,1,0,0,1,1
1,34.0,3.0,172891.36,3,7,1,3.0,3,1.0,5.93,6.0,922.15,38.08,0,272.81,231.26,1,1151.59,1793,1,27.0,0,0,1,0,0,1,0,0,0,0
1,30.0,3.0,42541.92,6,5,7,5.0,8,11.0,12.31,5.0,240.24,21.73,2,162.38,449.79,6,22.35,1866,0,13.0,0,0,0,1,0,1,0,0,1,1
1,45.0,10.0,84504.51,6,3,10,1.0,14,17.0,2.29,1.0,1273.32,36.94,1,36.82,613.36,5,343.32,8657,1,18.0,0,0,0,0,0,0,0,0,1,0
4,26.0,10.0,19966.51,7,8,31,7.0,44,24.0,9.18,14.0,4820.33,28.71,0,75.7,138.08,6,253.11,2452,0,12.0,0,0,1,0,0,0,0,1,1,1
2,37.0,6.0,131165.24,2,7,11,3.0,1,1.0,8.31,4.0,124.81,40.92,1,244.98,189.13,1,880.53,6119,1,17.0,0,1,0,0,1,0,0,0,0,1
4,41.0,2.0,17151.19,10,9,32,7.0,20,21.0,21.02,12.0,2672.12,30.43,2,61.23,137.81,5,243.49,8684,0,10.0,0,1,0,1,0,0,1,1,0,1
1,29.0,5.0,16471.35,3,8,2026,4.0,8,17.0,15.77,15.0,1898.34,36.41,2,46.67,40.66,5,313.83,587,0,14.0,0,0,0,1,0,0,0,0,0,1
1,29.0,2.0,16726.62,6,10,26,7.0,43,22.0,20.38,11.0,2882.12,32.92,2,73.37,59.47,5,267.65,7834,0,4.0,0,1,1,1,1,0,0,0,1,1
2,24.0,7.0,42346.98,3,2,12,0.0,5,4.0,8.89,7.0,373.79,25.13,0,0.0,488.42,6,179.28,10491,1,30.0,1,0,0,0,0,0,0,0,0,0
4,19.0,7.0,13864.84,3,3,9,1.0,8,14.0,14.65,1.0,554.13,26.35,0,10.42,74.94,6,299.58,7566,0,30.0,0,0,0,0,0,1,0,0,0,0
2,53.0,3.0,43504.07,6,5,2,2.0,10,3.0,6.76,6.0,530.51,34.5,1,202.22,107.03,2,466.27,745,1,30.0,0,0,0,0,0,1,0,0,0,1
2,27.0,11.0,7055.84,6,6,32,6.0,29,19.0,19.46,11.0,3775.23,31.5,2,32.78,34.58,6,295.94,5576,0,2.0,0,0,1,1,1,0,1,1,0,0
4,48.0,13.0,33669.54,5,6,3,2.0,14,8.0,8.14,2251.0,741.68,29.7,1,284.72,245.34,5,237.8,12194,1,28.0,0,1,0,0,0,0,0,0,1,0
4,46.0,12.0,20929.29,5,3,9,3.0,14,6.0,1.99,9.0,858.09,38.22,1,40.4,72.62,5,337.4,4447,1,22.0,0,0,0,1,0,0,0,1,0,1
2,30.0,2.0,129605.52,3,4,11,1.0,5,0.0,1.78,2.0,1078.62,39.95,1,67576.0,,5,300.18,12112,1,21.0,0,1,0,0,0,0,0,0,0,0
4,24.0,2.0,19890.14,3,6,13,2.0,11,0.0,20.74,,98.81,33.26,0,25.43,77.47,4,326.65,6182,0,10.0,0,0,0,0,1,1,0,0,0,0
4,42.0,14.0,117878.55,3,3,6,3.0,6,0.0,12.72,0.0,84.22,41.2,0,259.24,110.98,1,853.41,5042,1,26.0,0,1,0,0,1,0,0,0,0,0
1,39.0,2.0,56400.18,7,5,30,2.0,25,10.0,13.84,6.0,2582.73,24.86,2,56.78,67.34,1,614.98,11493,0,17.0,0,0,1,0,0,0,0,0,1,0
3,26.0,8.0,40031.94,7,6,20,6.0,27,9.0,19.06,9.0,328.83,30.26,2,180.63,447.57,6,9.19,5613,0,19.0,0,0,1,0,0,1,1,0,1,0
1,47.0,15.0,20867.67,1,3,11,1.0,13,11.0,0.1,4.0,884.52,25.81,1,16.84,27.04,1,345.12,8425,1,31.0,0,0,0,1,0,0,0,0,0,0
3,49.0,15.0,97164.6,3,5,18,3.0,9,20.0,13.53,1.0,1095.37,32.58,2,124.34,237.02,3,715.34,5805,0,29.0,0,0,1,0,0,0,0,1,0,1
3,38.0,12.0,16201.47,4,6,20,2.0,12,14.0,12.34,8.0,1438.98,26.27,2,21.02,211.62,6,219.67,4324,0,15.0,0,0,0,1,0,0,0,0,1,0
3,44.0,12.0,14656.4,5,5,15,5.0,12,20.0,7.44,12.0,1328.53,34.04,0,39.2,75.06,6,278.19,11326,0,8.0,0,0,0,1,0,0,1,0,1,1
2,49.0,1.0,151085.88,2,7,6,3.0,1,4.0,2.25,4.0,1015.74,34.14,1,323.02,528.35,3,662.68,1238,1,33.0,0,0,0,0,0,1,0,0,0,1
4,32.0,14.0,18495.14,3,3,7,4.0,5,14.0,7.61,10.0,1216.59,35.1,2,39.65,30.49,2,363.79,2357,0,14.0,0,1,0,1,0,0,1,0,0,0
4,50.0,15.0,37993.12,1,6,1,4.0,11,3.0,5.57,2.0,537.81,30.67,1,110.33,86.27,2,374.4,6325,1,29.0,0,0,0,0,0,1,1,0,1,1
4,24.0,11.0,15786.96,6,7,27,9.0,52,16.0,20.24,11.0,3008.98,37.7,0,101.97,148.24,6,177.45,5284,0,7.0,0,0,1,1,1,0,0,1,1,0
2,30.0,15.0,19212.79,6,8,18,4.0,27,9.0,7.12,16.0,1755.06,34.24,2,48.5,45.1,4,358.1,890,0,17.0,0,0,1,0,0,1,1,0,0,1
3,39.0,12.0,14544.03,6,6,15,3.0,27,9.0,8.58,5.0,2447.38,31.96,2,27.41,174.64,6,219.35,9661,0,16.0,0,1,0,1,0,0,1,0,0,0
2,32.0,12.0,17251.0,10,6,19,6.0,17,22.0,28.05,10.0,4537.36,31.24,2,49.92,14.02,2,308.72,3442,0,10.0,0,1,1,1,1,0,1,0,0,1
1,33.0,9.0,35491.29,3,3,12,3.0,18,11.0,1.51,3.0,359.63,34.3,1,63.73,134.83,6,379.8,11104,0,28.0,0,0,0,0,0,1,0,1,0,0
2,24.0,4.0,17366.08,6,6,14,1.0,24,12.0,15.53,4.0,133.38,36.09,2,12.97,61.58,6,351.96,7391,0,19.0,0,0,1,0,0,0,0,0,0,0
3,40.0,12.0,75655.48,1,3,11,3.0,9,9.0,11.0,1.0,1174.52,30.54,0,60729.0,175.79,3,574.85,10930,1,32.0,0,1,0,0,0,0,1,0,0,0
4,42.0,2.0,84373.32,2,5,2,2.0,9,3.0,3.82,0.0,1390.19,30.65,0,93.23,566.6,6,333.68,10790,1,23.0,0,0,0,0,0,1,0,0,0,1
3,28.0,7.0,59247.0,8,3,18,5.0,29,13.0,7.34,14.0,1406.53,27.67,2,74385.0,173.12,2,313.14,6147,0,19.0,0,1,0,1,0,1,1,0,1,0
3,44.0,14.0,40403.35,1,5,3,2.0,11,7.0,4.94,,303.23,26.15,1,55.23,250.09,4,298.78,10032,1,16.0,0,1,0,0,0,0,1,0,0,0
3,31.0,7.0,15201.0,0,4,8,2.0,12,6.0,4.12,5.0,1078.95,29.91,1,23.34,101.63,4,290.8,1544,1,28.0,0,0,1,1,0,0,0,0,0,0
3,39.0,9.0,39994.31,5,3,7,0.0,3,0.0,2.75,6.0,651.27,34.06,1,0.0,222.8,6,413.58,6115,1,26.0,1,0,0,0,0,0,0,0,0,0
3,56.0,2.0,151303.88,3,1,2,0.0,2,14.0,2.97,151.0,1097.17,41.34,1,0.0,246.27,2,1275.2,2802,1,17.0,1,0,0,0,0,0,0,0,0,0
3,49.0,1.0,143961.64,4,5,16,2.0,6,10.0,2.95,6.0,202.76,31.05,0,215.33,355.75,2,889.6,5767,0,22.0,0,0,1,0,1,0,0,0,0,0
1,32.0,8.0,15513.3,5,6,9,7.0,2,15.0,19.96,7.0,1976.34,31.84,2,73.78,,5,310.92,2138,0,15.0,0,0,0,0,1,1,1,0,0,1
2,31.0,11.0,16579.3,10,7,27,8.0,60,24.0,1.1,14.0,1790.35,30.12,2,60.49,50.23,6,303.25,869,0,9.0,0,1,1,0,1,1,0,0,1,1
2,28.0,15.0,73339.92,4,4,17,3.0,29,15.0,4.22,3.0,1444.26,35.75,1,152.59,183.93,4,525.15,1471,0,21.0,0,1,1,1,0,0,0,0,0,0
3,22.0,8.0,125734.16,3,5,10,7.0,7,13.0,16.34,5.0,449.04,37.54,2,401.41,154.89,1,722.58,10383,0,9.0,0,0,0,1,1,1,1,1,1,0
2,45.0,5.0,62475.66,6,8,30,2.0,29,21.0,3.12,11.0,2496.64,23.2,2,68.05,225.56,5,507.82,10363,0,18.0,0,0,0,0,1,0,1,0,0,0
2,45.0,2.0,85062.63,8,3,16,2.0,30,19.0,17.38,586.0,321.89,38.04,2,124.17,179.79,1,634.9,8161,0,18.0,0,0,1,0,0,0,0,0,1,0
2,48.0,7.0,68590.02,4,6,12,0.0,9,8.0,2.25,5.0,1138.1,36.05,0,0.0,141.9,4,703.89,6313,0,28.0,1,0,0,0,0,0,0,0,0,0
3,56.0,2.0,32073.31,5,5,9,2.0,20,8.0,14.12,7.0,1194.93,31.71,2,34.4,133.27,6,375.72,7417,0,23.0,0,0,0,0,0,0,0,1,0,0
3,33.0,6.0,118080.4,5,3,11,1.0,22,13.0,8.17,1.0,1201.75,34.78,2,81.49,445.95,5,742.46,5699,0,23.0,0,0,1,0,0,0,0,0,0,0
1,31.0,9.0,120671.25,4,3,3,4.0,1,9.0,5.96,4.0,755.16,40.13,1,320.74,,3,591.29,1707,1,16.0,0,0,1,0,1,1,0,0,0,1
4,33.0,14.0,9611237.0,3,5,19,5.0,23,0.0,17.04,8.0,2417.2,33.08,2,24.15,81.82,6,296.24,1756,0,9.0,0,0,0,1,0,1,1,1,0,0
1,18.0,3.0,57943.41,8,8,19,6.0,37,23.0,25.78,15.0,4890.07,27.28,2,200.69,94.4,2,428.17,4604,0,11.0,0,0,0,0,1,1,0,0,1,0
2,23.0,13.0,7156.42,10,6,31,5.0,53,0.0,6.27,6.0,1415.97,33.14,2,18.88,,5,261.56,3351,0,12.0,0,0,0,0,1,0,1,0,0,1
3,36.0,11.0,20487.9,4,4,2,3.0,11,0.0,6.05,2.0,1464.77,26.87,1,34.54,52.3,2,330.59,11781,1,21.0,0,0,1,0,0,1,0,1,0,0
1,37.0,3.0,57293.49,8,7,34,7.0,38,18.0,9.83,8.0,1970.44,37.63,2,309.61,392.73,6,48.7,9523,0,7.0,0,1,0,0,0,0,1,0,1,1
1,35.0,3.0,16113.89,7,8,4769,9.0,19,17.0,22.15,14.0,4298.54,39.55,2,103.13,159.65,6,172.7,8741,0,1.0,0,1,1,0,1,1,1,1,0,0
2,29.0,13.0,31461.84,7,3,12,5.0,28,14.0,19.3,7.0,886.09,31.17,2,68.76,263.07,4,228.56,621,0,10.0,0,0,0,0,1,0,0,1,0,1
4,22.0,4.0,126026.19,0,7,2,3.0,9,3.0,8.61,8.0,1475.49,35.2,1,250.12,114.47,1,945.84,4844,1,30.0,0,0,1,0,0,0,0,0,1,1
1,35.0,6.0,101275.8,4,7,6,0.0,23,9.0,11.71,10.0,616.95,26.83,0,0.0,,4,343.62,5283,0,32.0,1,0,0,0,0,0,0,0,0,0
1,50.0,1.0,86638.52,1,4,4,4.0,10,9.0,5.37,1.0,1007.84,30.64,1,241.81,537.18,6,244.39,2485,1,27.0,0,1,0,1,0,0,0,0,1,1
3,43.0,12.0,35196.36,10,7,18,2.0,43,20.0,8.28,10.0,1908.68,33.16,2,48.26,218.61,6,315.73,2515,0,7.0,0,0,0,0,1,0,0,0,1,0
4,19.0,12.0,72629.94,5,5,3,1.0,14,16.0,11.83,3.0,1496.66,30.45,1,408.75,170.62,2,673.62,12279,0,26.0,0,0,0,0,0,0,1,0,0,0
1,24.0,12.0,37999.06,10,9,26,6.0,31,25.0,29.14,11.0,3783.59,31.34,2,153.99,300.38,5,118.99,11372,0,1.0,0,1,0,1,1,0,0,0,0,0
2,47.0,1.0,22407.57,9,4,13,1.0,8,0.0,4.65,8.0,359.41,31.58,1,9.41,21.81,1,376.51,6216,0,31.0,0,0,0,0,0,0,0,0,1,0
4,49.0,9.0,73400.58,1,7,11,0.0,8,8.0,1.64,6.0,1025.71,25.44,1,0.0,407.48,3,448.29,5457,1,21.0,1,0,0,0,0,0,0,0,0,0
3,21.0,1.0,102596.64,4,5,8,0.0,19,2.0,5.61,4.0,1033.59,33.97,0,0.0,,4,633.82,320,1,21.0,1,0,0,0,0,0,0,0,0,0
4,25.0,15.0,15139.13,7,7,17,7.0,42,19.0,15.02,11.0,3168.37,26.75,0,79.27,94.2,5,252.49,5305,0,8.0,0,1,1,1,0,0,1,0,1,0
1,28.0,12.0,33787.3,7,5,1323,6.0,49,15.0,0.72,11.0,2813.15,29.92,2,101.55,119.86,4,344.24,6448,0,8.0,0,1,1,1,1,1,0,0,0,0
3,33.0,8.0,28836.83,7,4,16,0.0,19,16.0,12.71,8.0,667.56,36.43,2,0.0,78.45,2,398.45,9363,0,17.0,1,0,0,0,0,0,0,0,0,0
4,33.0,12.0,39232.16,5,7,1,0.0,14,9.0,11.32,5.0,487.44,38.83,1,0.0,89.47,2,493.66,684,1,27.0,1,0,0,0,0,0,0,0,0,0
3,22.0,3.0,15692.35,7,3,10,3.0,26,15.0,18.2,10.0,611.5,29.9,2,32.93,,6,292.31,6354,0,9.0,0,1,0,1,1,0,0,0,0,0
1,50.0,5.0,90674.43,4,1,4,1.0,8,10.0,10.84,1.0,29.87,37.2,0,43.46,173.92,2,764.44,12022,1,18.0,0,0,0,0,0,0,0,1,0,0
4,33.0,14.0,29768.44,1,6,4,1.0,24,2.0,7.2,3.0,118.58,25.52,1,19.09,64.05,3,421.73,8453,1,26.0,0,0,1,0,0,0,0,0,0,0
4,23.0,13.0,104994.57,7,4,9,3.0,19,12.0,6.2,1.0,536.97,42.42,0,187.3,127.89,2,798.36,2373,0,30.0,0,0,1,0,0,0,0,0,0,0
1,48.0,5.0,77480.73,4,6,4,2.0,5,19.0,9.28,8.0,1311.24,25.99,0,127.19,156.96,1,588.43,1442,1,29.0,0,0,0,0,1,0,0,0,0,1
3,43.0,6.0,35064.5,10,7,33,7.0,38,20.0,18.54,15.0,2543.44,35.42,2,132.26,59.82,2,352.82,994,0,9.0,0,0,0,1,0,0,1,0,0,1
2,24.0,11.0,17030.26,5,7,8,3.0,16,19.0,16.21,8.0,299.0,24.17,2,23.87,46.84,4,361.81,11856,0,29.0,0,0,0,0,1,0,0,1,0,0
1,27.0,6.0,60485.13,9,7,15,8.0,18,23.0,5.15,15.0,1746.37,35.5,2,297.16,106.81,1,353.96,4081,0,14.0,0,1,1,1,1,0,0,0,1,1
4,27.0,2.0,57294.2,6,3,34,6.0,23,9.0,15.84,11.0,1347.23,24.05,0,253.78,0.0,5,65.93,4519,0,18.0,0,1,1,1,0,0,0,1,0,0
4,28.0,2.0,33235.35,3,5,19,0.0,17,11.0,3.86,5.0,212.69,40.97,2,0.0,217.4,6,363.66,4762,0,19.0,1,0,0,0,0,0,0,0,0,0
2,25.0,4.0,72219.48,9,6,18,9.0,28,24.0,23.77,12.0,3456.15,30.09,2,734.6,0.0,6,11.67,9428,0,9.0,0,1,0,1,1,1,1,1,0,1
2,33.0,10.0,36943.76,3,5,8,3.0,0,3.0,10.35,3.0,1123.0,35.54,1,162.36,259.52,4,250.65,11123,1,21.0,0,0,0,0,0,1,0,1,1,0
1,27.0,10.0,37983.12,7,5,32,2.0,31,22.0,10.36,11.0,1629.11,30.85,2,50.44,116.41,4,442.98,931,0,9.0,0,0,0,0,1,0,0,0,1,0
1,44.0,10.0,79980.52,7,9,24,7.0,30,23.0,23.72,16.0,3921.14,38.88,2,287.94,317.11,4,336.16,5469,0,4.0,0,0,1,0,0,1,1,1,0,0
2,41.0,8.0,128588.56,4,6,6,1.0,7,9.0,11.36,2.0,386.67,39.63,2,80.37,587.54,5,682.86,2203,0,27.0,0,0,0,0,1,0,0,0,0,0
2,20.0,7.0,53367.48,8,5,16,9.0,45,24.0,16.57,13.0,3991.34,26.22,0,530.54,338.73,6,74.83,918,0,12.0,0,1,1,1,0,1,0,1,0,1
3,33.0,5.0,20316.57,3,8,24,3.0,20,15.0,12.07,13.0,2584.09,29.7,0,45.79,17.21,1,369.6,1893,0,8.0,0,1,0,1,0,0,1,0,0,0
1,20.0,6.0,29043.01,8,7,15,7.0,25,0.0,17.63,9.0,1434.58,24.93,0,153.66,99.38,5,259.58,7727,0,17.0,0,1,1,1,0,0,0,0,1,1
1,34.0,8.0,31506.9,6,10,34,7.0,54,16.0,16.75,8.0,1612.7,28.32,2,115.72,63.57,4,335.57,10265,0,13.0,0,1,1,0,0,0,1,0,1,0
1,51.0,7.0,19081.51,8,7,9,0.0,8,14.0,2.67,0.0,1041.07,35.62,2,0.0,103.49,4,300.13,12223,0,31.0,1,0,0,0,0,0,0,0,0,0
4,43.0,1.0,13056.35,5,6,18,1.0,18,14.0,10.39,5.0,562.05,29.22,2,8.14,61.44,3,308.12,11445,0,28.0,0,0,0,0,0,0,0,0,1,0
3,40.0,2.0,31732.61,4,4,1,4.0,30,10.0,3.37,4.0,1404.06,24.53,1,100.92,278.99,6,200.04,322,1,30.0,0,0,1,1,0,0,1,0,1,0
2,47.0,3.0,26340.1,4,5,15,3.0,10,15.0,1.63,1.0,221.86,39.97,1,62.08,38.22,2,397.3,1170,0,18.0,0,0,1,0,0,1,0,0,0,1
2,29.0,1.0,10172.3,10,8,33,6.0,18,14.0,7.39,13.0,2054.39,33.88,2,36.49,125.88,6,232.3,6835,0,10.0,0,0,0,1,1,0,1,1,1,0
1,55.0,11.0,28105.59,1,3,4645,3.0,13,11.0,6.44,6.0,151.29,31.07,1,55.0,248.62,6,199.7,6194,1,20.0,0,0,0,0,0,0,1,1,0,0
2,35.0,13.0,73961.12,9,9,17,9.0,14,24.0,2.56,12.0,1308.52,35.84,2,392.11,347.06,3,115.87,11314,0,7.0,0,1,0,0,1,1,1,1,1,1
4,50.0,10.0,19577.16,3,2,1,2.0,5,5.0,3.94,4.0,1140.51,32.13,1,20.76,70.42,6,364.76,6580,1,18.0,0,0,0,0,1,0,0,0,0,1
3,53.0,11.0,105870.6,7,3,5,4.0,26,11.0,3.98,7.0,1174.48,27.64,2,23783.0,574.01,3,356.69,5367,0,24.0,0,0,0,1,0,0,1,0,1,1
1,41.0,15.0,19026.7,8,6,31,6.0,33,13.0,29.75,13.0,3232.75,38.89,2,54.4,35.68,3,356.88,10271,0,9.0,0,0,0,1,0,1,0,1,1,1
1,21.0,2.0,130353.39,5,6,10,1.0,2,2.0,10.39,6.0,804.31,31.84,1,104.75,235.6,1,994.63,2057,1,24.0,0,0,0,0,0,0,0,0,1,0
1,37.0,9.0,34989.38,4,3,9,3.0,2,10.0,11.28,4.0,957.58,39.58,1,84.12,80.55,1,396.51,1963,1,26.0,0,0,0,1,0,0,0,1,1,0
2,24.0,7.0,17810.5,5,7,8,1.0,8,16.0,8.23,9.0,1163.48,29.21,1,14.21,120.35,6,275.46,7423,1,33.0,0,0,0,0,0,0,0,0,0,1
3,20.0,11.0,101771.67,5,6,12,7.0,18,9.0,19.25,11.0,1059.76,39.79,2,378.55,115.02,1,571.03,12077,0,8.0,0,0,1,1,0,0,1,1,0,1
4,32.0,4.0,20501.72,7,9,16,8.0,48,18.0,5.97,13.0,2024.36,32.95,2,72.74,158.98,5,210.23,9178,0,16.0,0,1,0,0,0,1,1,1,1,1
1,32.0,8.0,45917.0,4,7,7,1.0,13,12.0,11.01,4.0,170.33,33.09,2,25.73,107.34,2,488.37,6572,0,31.0,0,0,0,0,0,0,0,1,0,0
1,18.0,9.0,67917.44,8,7,28,6.0,58,11.0,14.74,16.0,2216.36,33.03,0,170.42,,2,543.18,1390,0,12.0,0,0,0,1,1,0,1,0,1,1
3,35.0,15.0,33836.13,3,4,6,1.0,23,10.0,2.97,1902.0,736.71,33.88,1,174.66,192.11,6,335.73,8451,1,23.0,0,0,0,0,1,0,0,0,0,0
3,28.0,8.0,6076214.0,5,8,29,2.0,10,10.0,18.89,12.0,1402.89,30.57,2,70.05,223.51,3,491.4,5725,0,18.0,0,0,0,0,0,0,0,1,0,0
2,46.0,15.0,80574.12,0,3,4,1.0,10,5.0,2.0,2.0,1142.39,37.25,1,57.0,241.99,2,621.77,7086,1,30.0,0,0,0,0,0,0,0,1,0,0
4,19.0,1.0,92497.5,3,3,3,0.0,5,3.0,0.52,2.0,406.94,33.41,1,0.0,130.66,2,909.25,3434,1,30.0,1,0,0,0,0,0,0,0,0,0
1,49.0,9.0,41617.68,2,5,2,4.0,3,0.0,2.49,1.0,201.05,34.46,1,94.46,249.2,6,281.35,5206,1,30.0,0,1,0,1,0,0,0,1,0,1
2,42.0,10.0,9221.27,7,9,23,6.0,47,20.0,21.41,12.0,3707.9,30.81,2,28.85,32.75,6,307.85,6736,0,12.0,0,1,1,1,1,0,1,0,0,0
4,53.0,15.0,20871.42,2,2,2,3.0,16,-3.0,16.87,4.0,1177.09,32.62,0,51.13,143.91,6,247.19,615,1,17.0,0,0,0,0,1,1,0,1,0,0
4,45.0,10.0,19927.48,10,6,4360,9.0,22,21.0,9.42,15.0,4346.79,34.21,2,125.75,97.52,3,202.29,11767,0,11.0,0,0,0,1,1,0,0,1,1,1
4,37.0,7.0,57827.1,3,7,12,1.0,25,16.0,18.88,8.0,1153.03,30.08,2,35.12,117.66,1,588.21,1169,0,17.0,0,0,0,0,1,0,0,0,0,0
4,33.0,2.0,20059.78,3,7,5,4.0,14,8.0,10.01,4.0,841.07,26.88,1,46.33,121.96,6,286.37,886,1,31.0,0,1,0,0,1,1,0,0,1,0
1,41.0,14.0,33606.82,7,5,19,0.0,25,12.0,1.36,2.0,1295.38,27.81,2,0.0,55.83,3,506.73,5557,0,24.0,1,0,0,0,0,0,0,0,0,0
1,36.0,,8312.08,8,5,18,2.0,6,11.0,12.07,14.0,1945.67,29.51,2,10.73,15.05,5,311.09,10801,0,6.0,0,0,0,0,0,0,1,0,0,0
3,40.0,10.0,21949.16,4,6,4,0.0,6,5.0,4.53,6.0,1420.73,33.21,1,0.0,101.36,6,381.35,4182,1,33.0,1,0,0,0,0,0,0,0,0,0
3,35.0,1.0,37898.34,8,7,24,3.0,15,9.0,9.97,11.0,2543.03,27.8,2,49.67,83.26,4,461.49,5916,0,14.0,0,0,0,1,0,0,1,1,0,0
3,38.0,8.0,82796.52,3,5,6,1.0,22,18.0,11.06,7.0,966.79,36.12,2,55.12,329.93,5,587.72,3178,0,19.0,0,0,0,0,0,0,0,0,0,1
3,45.0,15.0,15806.84,6,5,21,3.0,20,15.0,3.41,12.0,2580.63,28.72,0,29.03,51.96,3,293.03,7981,0,20.0,0,0,0,0,1,0,0,1,1,0
